District name,Primary role,Name,First name,Last name,Gender,Party name,Email,Photo URL,Source URL,Website,Facebook,Instagram,Twitter,LinkedIn,YouTube,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax,Office type,Address,Phone,Fax
Calgary Nose Hill,MP,Michelle Rempel Garner,Michelle Rempel,Garner,F,Conservative,Michelle.Rempel@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RempelMichelle_CPC.jpg,https://www.ourcommons.ca/Members/en/michelle-rempel-garner(71902),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4275,1 613 947-9475,constituency,"Main office - Calgary
70 Country Hills Landing NW
Suite 115
Calgary AB  T3K 2L2",1 403 216-7777,1 403 230-4368
Calgary Rocky Ridge,MP,Pat Kelly,Pat,Kelly,M,Conservative,Pat.Kelly@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KellyPat_CPC.jpg,https://www.ourcommons.ca/Members/en/pat-kelly(89130),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0826,1 613 992-0845,constituency,"Main office - Calgary
400 Crowfoot Crescent
Suite 202
Calgary AB  T3G 5H6",1 403 282-7980,1 403 282-3587
Calgary Shepard,MP,Tom Kmiec,Tom,Kmiec,M,Conservative,Tom.Kmiec@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KmiecTom_CPC.jpg,https://www.ourcommons.ca/Members/en/tom-kmiec(89136),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0846,1 613 992-0883,constituency,"Main office - Calgary
12221-44 Street SE
Unit 40A
Calgary AB  T2Z 4H3",1 403 974-1285,1 855 852-5710
Calgary Signal Hill,MP,Ron Liepert,Ron,Liepert,M,Conservative,Ron.Liepert@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LiepertRon_CPC.jpg,https://www.ourcommons.ca/Members/en/ron-liepert(89139),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3066,1 613 992-3256,constituency,"Main office - Calgary
8561 - 8A Avenue SW
Suite 2216
Calgary AB  T3H 0V5",1 403 292-6666,1 403 292-6670
Calgary Skyview,MP,Jag Sahota,Jag,Sahota,F,Conservative,Jag.Sahota@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SahotaJag_CPC.jpg,https://www.ourcommons.ca/Members/en/jag-sahota(105665),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4487,1 613 947-4490,constituency,"Main office - Calgary
2635 - 37th Avenue NE
Suite 101
Calgary AB  T1Y 5Z6",1 403 291-0018,1 403 291-9516
Cambridge,MP,Bryan May,Bryan,May,M,Liberal,Bryan.May@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MayBryan_Lib.jpg,https://www.ourcommons.ca/Members/en/bryan-may(71599),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-1307,1 613 996-8340,constituency,"Main office - Cambridge
534 Hespeler Road
Suite A4
Cambridge ON  N1R 6J7",1 519 624-7440,1 519 624-3517
Cape Breton—Canso,MP,Mike Kelloway,Mike,Kelloway,M,Liberal,Mike.Kelloway@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/KellowayMike_Lib.jpg,https://www.ourcommons.ca/Members/en/mike-kelloway(104531),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6756,1 613 992-4053,constituency,"Main office - Dominion
78 Commercial Street
Dominion NS  B1G 1B4",1 902 842-9763,1 613 992-4053
Cardigan,MP,Lawrence MacAulay,Lawrence,MacAulay,M,Liberal,lawrence.macaulay@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MacAulayLawrence_Lib.jpg,https://www.ourcommons.ca/Members/en/lawrence-macaulay(33),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9325,1 613 995-2754,constituency,"Main office - Montague
551 Main Street
PO Box 1150
Montague PE  C0A 1R0",1 902 838-4139,1 902 838-3790
Cariboo—Prince George,MP,Todd Doherty,Todd,Doherty,M,Conservative,Todd.Doherty@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DohertyTodd_CPC.jpg,https://www.ourcommons.ca/Members/en/todd-doherty(89249),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-6704,1 613 996-9850,constituency,"Main office - Prince George
1520 - 3rd Avenue
Prince George BC  V2L 3G4",1 250 564-7771,1 250 564-6224
Carleton,MP,Pierre Poilievre,Pierre,Poilievre,M,Conservative,pierre.poilievre@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/PoilievrePierre_CPC.jpg,https://www.ourcommons.ca/Members/en/pierre-poilievre(25524),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2772,1 613 992-1209,constituency,"Main office - Manotick
1139 Mill Street
Manotick ON  K4M 1A5",1 613 692-3331,1 613 692-3303
Carlton Trail—Eagle Creek,MP,Kelly Block,Kelly,Block,F,Conservative,kelly.block@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BlockKelly_CPC.jpg,https://www.ourcommons.ca/Members/en/kelly-block(59156),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1551,1 613 943-2010,constituency,"Main office - Martensville
725 Centennial Drive S.
Unit 2-B
Martensville SK  S0K 2T0",1 306 975-4004,1 306 975-4051,constituency,"Humboldt
620 Main Street
Humboldt SK  S0K 2A0",1 306 682-1611,1 306 975-4051,constituency,"Rosetown
309 Main Street, PO Box 1808
Unit 4
Rosetown SK  S0L 2V0",1 306 882-6447,1 306 882-6443
Central Nova,MP,Sean Fraser,Sean,Fraser,M,Liberal,Sean.Fraser@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FraserSean_Lib.jpg,https://www.ourcommons.ca/Members/en/sean-fraser(88316),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6022,1 613 992-2337,constituency,"Antigonish
155 Main Street
Suite 200
Antigonish NS  B2G 2B6",1 902 867-2919,1 902 735-7103,constituency,"Main office - New Glasgow
2A - 115 MacLean Street
New Glasgow NS  B2H 4M5",1 844 641-5886,1 902 752-0284
Central Okanagan—Similkameen—Nicola,MP,Dan Albas,Dan,Albas,M,Conservative,Dan.Albas@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AlbasDan_CPC.jpg,https://www.ourcommons.ca/Members/en/dan-albas(72029),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-1702,1 613 995-1154,constituency,"Main office - West Kelowna
2562B Main Street
West Kelowna BC  V4T 2N5",1 800 665-8711,1 250 707-2153
Charlesbourg—Haute-Saint-Charles,MP,Pierre Paul-Hus,Pierre,Paul-Hus,M,Conservative,Pierre.Paul-Hus@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/PaulHusPierre_CPC.jpg,https://www.ourcommons.ca/Members/en/pierre-paul-hus(71454),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8857,1 613 995-1625,constituency,"Main office - Québec
8400 Henri-Bourassa Blvd
Suite 204
Québec QC  G1G 4E2",1 418 624-0022,1 418 624-1095
Charleswood—St. James—Assiniboia—Headingley,MP,Marty Morantz,Marty,Morantz,M,Conservative,Marty.Morantz@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MorantzMarty_CPC.jpg,https://www.ourcommons.ca/Members/en/marty-morantz(105511),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-5609,1 613 992-3199,constituency,"Main office - Winnipeg
3092 Portage Avenue
Unit D
Winnipeg MB  R3K 0Y2",1 204 984-6432,1 204 984-6451
Charlottetown,MP,Sean Casey,Sean,Casey,M,Liberal,Sean.Casey@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CaseySean_Lib.jpg,https://www.ourcommons.ca/Members/en/sean-casey(71270),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-4714,1 613 995-7685,constituency,"Main office - Charlottetown
75 Fitzroy Road
Suite 201
Charlottetown PE  C1A 1R6",1 902 566-7770,1 902 566-7780
Chatham-Kent—Leamington,MP,Dave Epp,Dave,Epp,M,Conservative,Dave.Epp@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/EppDave_CPC.jpg,https://www.ourcommons.ca/Members/en/dave-epp(105082),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2612,1 613 992-1852,constituency,"Main office - Leamington
75 Erie Street South
Unit 100
Leamington ON  N8H 3B2",1 519 326-9655,1 519 326-2042,constituency,"Chatham
40 Centre Street
Unit 201
Chatham ON  N7M 5W3",1 519 358-7555,1 519 358-1428
Chicoutimi—Le Fjord,MP,Richard Martel,Richard,Martel,M,Conservative,Richard.Martel@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MartelRichard_CPC.jpg,https://www.ourcommons.ca/Members/en/richard-martel(100521),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-7207,1 613 992-0431,constituency,"Main office - Chicoutimi
320 Ste-Anne Street
Suite 101
Chicoutimi QC  G7J 2M4",1 418 698-5648,1 418 698-5611
Chilliwack—Hope,MP,Mark Strahl,Mark,Strahl,M,Conservative,Mark.Strahl@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/StrahlMark_CPC.jpg,https://www.ourcommons.ca/Members/en/mark-strahl(71986),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2940,1 613 944-9376,constituency,"Main office - Chilliwack
7388 Vedder Road
Suite 102
Chilliwack BC  V2R 4E4",1 604 847-9711,1 604 847-9744
Churchill—Keewatinook Aski,MP,Niki Ashton,Niki,Ashton,F,NDP,niki.ashton@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AshtonNiki_NDP.jpg,https://www.ourcommons.ca/Members/en/niki-ashton(36037),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3018,1 613 996-5817,constituency,"Main office - Thompson
83 Churchill Drive
Suite 305
Thompson MB  R8N 0L6",1 204 677-1333,1 204 677-1339,constituency,"The Pas
1416 Gordon Avenue
The Pas MB  R9A 1M6",1 204 627-8716,1 204 627-8717
Châteauguay—Lacolle,MP,Brenda Shanahan,Brenda,Shanahan,F,Liberal,Brenda.Shanahan@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ShanahanBrenda_Lib.jpg,https://www.ourcommons.ca/Members/en/brenda-shanahan(88442),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-7265,1 613 996-9287,constituency,"Main office - Châteauguay
253 D'Anjou Blvd
Châteauguay QC  J6J 2R4",1 450 691-7044,1 450 691-3114
Cloverdale—Langley City,MP,Tamara Jansen,Tamara,Jansen,F,Conservative,tamara.jansen@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/JansenTamara_CPC.jpg,https://www.ourcommons.ca/Members/en/tamara-jansen(105774),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0884,1 613 992-0898,constituency,"Main office - Surrey
19211 Fraser Highway
Suite 105
Surrey BC  V3S 7C9",1 604 575-4289,1 604 575-6599
Coast of Bays—Central—Notre Dame,MP,Scott Simms,Scott,Simms,M,Liberal,scott.simms@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SimmsScott_Lib.jpg,https://www.ourcommons.ca/Members/en/scott-simms(25456),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 996-3935,1 613 996-7622,constituency,"Gander
61 Elizabeth Drive
Gander NL  A1V 1G4",1 709 256-3130,1 709 256-3169,constituency,"Main office - Grand Falls-Windsor
70B Hardy Avenue,
P.O. Box 808
Grand Falls-Windsor NL  A2A 2S8",1 709 489-8470,1 709 489-8478
Compton—Stanstead,MP,Marie-Claude Bibeau,Marie-Claude,Bibeau,F,Liberal,Marie-Claude.Bibeau@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/BibeauMarieClaude_Lib.jpg,https://www.ourcommons.ca/Members/en/marie-claude-bibeau(88449),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-2024,1 613 992-1696,constituency,"Main office - Sherbrooke
175 Queen Street
Suite 204
Sherbrooke QC  J1M 1K1",1 819 347-2598,1 819 347-3583
Coquitlam—Port Coquitlam,MP,Ron McKinnon,Ron,McKinnon,M,Liberal,Ron.McKinnon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McKinnonRon_Lib.jpg,https://www.ourcommons.ca/Members/en/ron-mckinnon(59293),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-9650,1 613 992-9868,constituency,"Main office - Port Coquitlam
3278 Westwood Street
Suite 101
Port Coquitlam BC  V3C 3L8",1 604 927-1080,1 604 927-1084
Courtenay—Alberni,MP,Gord Johns,Gord,Johns,M,NDP,Gord.Johns@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/JohnsGord_NDP.jpg,https://www.ourcommons.ca/Members/en/gord-johns(89263),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0903,1 613 992-0913,constituency,"Main office - Parksville
1209 East Island
Suite 12
Parksville BC  V9P 1R5",1 250 947-2140,1 250 947-2144
Cowichan—Malahat—Langford,MP,Alistair MacGregor,Alistair,MacGregor,M,NDP,Alistair.MacGregor@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MacGregorAlistair_NDP.jpg,https://www.ourcommons.ca/Members/en/alistair-macgregor(89269),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 943-2180,1 613 993-5577,constituency,"Main office - Duncan
126 Ingram Street
Suite 101
Duncan BC  V9L 1P1",1 250 746-4896,1 250 746-2354,constituency,"Langford
3202B Happy Valley Rd
Langford BC  V9C 2V8",1 866 609-9998,1 250 746-2354
Cumberland—Colchester,MP,Lenore Zann,Lenore,Zann,F,Liberal,Lenore.Zann@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ZannLenore_Lib.jpg,https://www.ourcommons.ca/Members/en/lenore-zann(104544),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3366,1 613 992-7220,constituency,"Amherst
35 Church Street
Amherst NS  B4H 3A5",1 902 667-8679,1 902 667-0742,constituency,"Main office - Truro
40 Inglis Place
Truro NS  B2N 4B4",1 902 895-2863,1 902 895-9544
Cypress Hills—Grasslands,MP,Jeremy Patzer,Jeremy,Patzer,M,Conservative,Jeremy.Patzer@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/PatzerJeremy_CPC.jpg,https://www.ourcommons.ca/Members/en/jeremy-patzer(105559),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0657,1 613 992-5508,constituency,"Main office - Swift Current
42A Central Avenue North
Suite 1
Swift Current SK  S9H 0K7",1 306 778-4480,1 306 778-6981
Dartmouth—Cole Harbour,MP,Darren Fisher,Darren,Fisher,M,Liberal,Darren.Fisher@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/FisherDarren_Lib.jpg,https://www.ourcommons.ca/Members/en/darren-fisher(88323),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-9378,1 613 995-9379,constituency,"Main office - Dartmouth
82 Tacoma Drive
Suite 200
Dartmouth NS  B2W 3E5",1 902 462-6453,1 902 462-6493
Dauphin—Swan River—Neepawa,MP,Dan Mazier,Dan,Mazier,M,Conservative,Dan.Mazier@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MazierDan_CPC.jpg,https://www.ourcommons.ca/Members/en/dan-mazier(3306),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3176,1 613 992-0930,constituency,"Main office - Dauphin
1450 Main Street South
Unit 22C
Dauphin MB  R7N 3H4",1 877 405-8946,1 613 992-0930,constituency,"Minnedosa
65 Main Street South
Minnedosa MB  R0J 1E0",1 877 405-8946,1 613 992-0930
Davenport,MP,Julie Dzerowicz,Julie,Dzerowicz,F,Liberal,Julie.Dzerowicz@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DzerowiczJulie_Lib.jpg,https://www.ourcommons.ca/Members/en/julie-dzerowicz(88721),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2576,1 613 995-8202,constituency,"Main office - Toronto
1202 Bloor Street West
Toronto ON  M6H 1N2",1 416 654-8048,1 416 654-5083
Delta,MP,Carla Qualtrough,Carla,Qualtrough,F,Liberal,Carla.Qualtrough@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/QualtroughCarla_Lib.jpg,https://www.ourcommons.ca/Members/en/carla-qualtrough(89272),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2957,1 613 992-3589,constituency,"Main office - Delta
5064 – 48th Avenue
Delta BC  V4K 1V8",1 778 593-4007,1 778 593-4008,constituency,"Delta
11861 - 88th Avenue
3rd Floor
Delta BC  V4C 3C6",,1 778 593-4008
Desnethé—Missinippi—Churchill River,MP,Gary Vidal,Gary,Vidal,M,Conservative,Gary.Vidal@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/VidalGary_CPC.jpg,https://www.ourcommons.ca/Members/en/gary-vidal(105562),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8321,1 613 995-7697,constituency,"Main office - Meadow Lake
201 2nd Street West
Unit 13
Meadow Lake SK  S9X 1C7",1 844 365-9664,1 613 995-7697
Don Valley East,MP,Yasmin Ratansi,Yasmin,Ratansi,F,Liberal,Yasmin.Ratansi@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/RatansiYasmin_Lib.jpg,https://www.ourcommons.ca/Members/en/yasmin-ratansi(25449),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0919,1 613 992-0945,constituency,"Main office - Toronto
220 Duncan Mill Road
Suite 309
Toronto ON  M3B 3J5",1 416 443-0343,1 416 443-1393
Don Valley North,MP,Han Dong,Han,Dong,M,Liberal,Han.Dong@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DongHan_Lib.jpg,https://www.ourcommons.ca/Members/en/han-dong(105091),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-4988,1 613 995-1686,constituency,"Main office - Toronto
250 Consumers Road
Suite 1000
Toronto ON  M2J 4R4",1 416 443-0623,1 416 443-9819
Don Valley West,MP,Robert Oliphant,Robert,Oliphant,M,Liberal,Rob.Oliphant@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/OliphantRobert_Lib.jpg,https://www.ourcommons.ca/Members/en/robert-oliphant(58858),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2855,1 613 995-1635,constituency,"Main office - Toronto
1670 Bayview Avenue
Suite 310
Toronto ON  M4G 3C2",1 416 467-7275,1 416 467-8550
Dorval—Lachine—LaSalle,MP,Anju Dhillon,Anju,Dhillon,F,Liberal,Anju.Dhillon@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DhillonAnju_Lib.jpg,https://www.ourcommons.ca/Members/en/anju-dhillon(88453),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-2251,1 613 996-1481,constituency,"Main office - Lachine
735 Notre-Dame Street
Lachine QC  H8S 2B5",1 514 639-4497,1 514 639-7407
Drummond,MP,Martin Champoux,Martin,Champoux,M,Bloc Québécois,Martin.Champoux@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/ChampouxMartin_BQ.jpg,https://www.ourcommons.ca/Members/en/martin-champoux(104741),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 947-4550,1 613 947-4551,constituency,"Main office - Drummondville
150 Marchand Street
Suite 100
Drummondville QC  J2C 4N1",1 819 477-3611,1 819 477-7116
Dufferin—Caledon,MP,Kyle Seeback,Kyle,Seeback,M,Conservative,Kyle.Seeback@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/SeebackKyle_CPC.jpg,https://www.ourcommons.ca/Members/en/kyle-seeback(58841),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7813,1 613 992-9789,constituency,"Main office - Orangeville
229 Broadway
Unit #2
Orangeville ON  L9W 1K4",1 519 941-1832,1 519 941-8660
Durham,MP,Erin O'Toole,Erin,O'Toole,M,Conservative,Erin.OToole@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/OTooleErin_CPC.jpg,https://www.ourcommons.ca/Members/en/erin-otoole(72773),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-2792,1 613 992-2794,constituency,"Main office - Bowmanville
54 King Street East
Suite 103
Bowmanville ON  L1C 1N3",1 905 697-1699,1 905 697-1678
Edmonton Centre,MP,James Cumming,James,Cumming,M,Conservative,James.Cumming@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/CummingJames_CPC.jpg,https://www.ourcommons.ca/Members/en/james-cumming(89472),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-4524,1 613 943-0044,constituency,"Main office - Edmonton
11156 142 Street Northwest
Edmonton AB  T5M 4G5",1 780 442-1888,1 780 442-1891
Edmonton Griesbach,MP,Kerry Diotte,Kerry,Diotte,M,Conservative,Kerry.Diotte@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/DiotteKerry_CPC.jpg,https://www.ourcommons.ca/Members/en/kerry-diotte(89150),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3821,1 613 992-6898,constituency,"Main office - Edmonton
10212 - 127th Avenue NW
Suite 102
Edmonton AB  T5E 0B8",1 780 495-3261,1 780 495-5142
Edmonton Manning,MP,Ziad Aboultaif,Ziad,Aboultaif,M,Conservative,Ziad.Aboultaif@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/AboultaifZiad_CPC.jpg,https://www.ourcommons.ca/Members/en/ziad-aboultaif(89156),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0946,1 613 992-0973,constituency,"Main office - Edmonton
8119 - 160 Avenue
Suite 204A
Edmonton AB  T5Z 0G3",1 780 822-1540,1 780 822-1544
Edmonton Mill Woods,MP,Tim Uppal,Tim,Uppal,M,Conservative,Tim.Uppal@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/UppalTim_CPC.jpg,https://www.ourcommons.ca/Members/en/tim-uppal(30645),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-1013,1 613 992-1026,constituency,"Main office - Edmonton
9225 - 28th Avenue
Edmonton AB  T6N 1N1",1 780 497-3524,1 780 497-3511
Edmonton Riverbend,MP,Matt Jeneroux,Matt,Jeneroux,M,Conservative,Matt.Jeneroux@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/JenerouxMatt_CPC.jpg,https://www.ourcommons.ca/Members/en/matt-jeneroux(89167),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-3594,1 613 992-3616,constituency,"Main office - Edmonton
596 Riverbend Square
Suite 204
Edmonton AB  T6R 2E3",1 780 495-4351,1 780 495-4485
Edmonton Strathcona,MP,Heather McPherson,Heather,McPherson,F,NDP,Heather.McPherson@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McPhersonHeather_NDP.jpg,https://www.ourcommons.ca/Members/en/heather-mcpherson(105689),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-7325,1 613 995-5342,constituency,"Main office - Edmonton
10045 - 81st Avenue
Edmonton AB  T6E 1W7",1 780 495-8404,1 780 495-8403
Edmonton West,MP,Kelly McCauley,Kelly,McCauley,M,Conservative,Kelly.McCauley@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/McCauleyKelly_CPC.jpg,https://www.ourcommons.ca/Members/en/kelly-mccauley(89179),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-0978,1 613 992-1011,constituency,"Main office - Edmonton
10471 - 178 Street
Suite 104-105
Edmonton AB  T5S 1R5",1 780 392-2515,1 780 392-2519
Edmonton—Wetaskiwin,MP,Mike Lake,Mike,Lake,M,Conservative,mike.lake@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/LakeMike_CPC.jpg,https://www.ourcommons.ca/Members/en/mike-lake(35857),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 995-8695,1 613 995-6465,constituency,"Main office - Edmonton
1230 - 91 Street SW
Edmonton AB  T6X 0P2",1 780 495-2149,1 780 495-2147
Eglinton—Lawrence,MP,Marco Mendicino,Marco,Mendicino,M,Liberal,Marco.Mendicino@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MendicinoMarco_Lib.jpg,https://www.ourcommons.ca/Members/en/marco-mendicino(88738),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-6361,1 613 992-9791,constituency,"Main office - Toronto
511 Lawrence Avenue West
Toronto ON  M6A 1A3",1 416 781-5583,1 416 781-5586
Egmont,MP,Robert J. Morrissey,Robert J.,Morrissey,M,Liberal,Robert.Morrissey@parl.gc.ca,https://www.ourcommons.ca/Content/Parliamentarians/Images/OfficialMPPhotos/43/MorrisseyRobert_Lib.jpg,https://www.ourcommons.ca/Members/en/robert-j-morrissey(88308),,,,,,,legislature,"House of Commons
Ottawa ON  K1A 0A6",1 613 992-9223,1 613 992-1974,constituency,"Main office - Summerside
263 Heather Moyse Drive
Summerside PE  C1N 5P1",1 800 224-0018,1 902 432-6853
